idx,band,song,url,video_id,key,camelot,tempo_excerpt,energy_proxy,mode_score,acousticness_proxy,instrumentalness_proxy,bpm,energy,shape,eligible_band,energy_full,i_mean,i_std,i_max,i_min,i_start,i_end,m3-mode,m4-lufs_integrated,m4-lra,m5-arousal_median,m6-valence_median,m7-danceability_norm,m8-acoustic_median,m9-instr_stem_ratio,m11-speech_median,display_band
444,poppin_party,RiNG A BELL,https://youtu.be/ai76D_byMgk,ai76D_byMgk,F#min,11A,123.04688,0.1473034344177808,-0.05165,-0.7781383097987359,0.051607756580892096,123.0,0.873,bright,True,0.409648,0.32200,0.96224,2.04414,-0.99045,0.08979,-0.31864,major,-9.588794083721021,1.8187904357910156,6.877592086791992,6.1462,0.6444,2.5467888917773962e-05,0.680166,0.0671432018280029,
445,poppin_party,Drive Your Heart,https://youtu.be/3qwN9R7er9Y,3qwN9R7er9Y,Gmaj,9B,151.99908,0.6416450736598698,0.36699,0.4149795838289638,0.351311614690389,152.0,0.927,neutral,True,0.196784,0.28360,0.79575,1.47550,-0.81914,0.12339,-0.20309,major,-9.210096435712606,2.728337287902832,7.001335144042969,5.7425,0.3936,3.9749161260260735e-06,0.736708,0.0487173125147819,
446,poppin_party,とっておきAnswer,https://youtu.be/uOdEmtdzblA,uOdEmtdzblA,Cmaj,8B,95.70312,0.41557583254098196,0.38526,1.4715384293033802,-0.9094396687704387,129.2,0.891,acoustic,True,0.198315,0.16262,0.82839,1.55085,-0.87076,0.11375,0.29388,major,-9.440904860914339,2.6750545501708984,6.75775146484375,6.0559,0.2766,2.674279676284641e-05,0.699928,0.0767106562852859,
447,poppin_party,START!! True dreams (Cover),https://youtu.be/SQ_-nPf-SNI,SQ_-nPf-SNI,Cmaj,8B,89.10291,0.5517192722358186,0.12162,-0.1328351606507758,-1.1081899837754305,89.1,0.924,neutral,True,0.164625,0.30407,0.96752,1.87335,-1.19321,0.46549,-0.89546,major,-9.224858059304923,2.6355972290039062,7.051190376281738,5.555,0.3343,5.566771505982615e-06,0.773215,0.0559687167406082,
448,poppin_party,どきどきデエト,https://youtu.be/sk7nYFsnLto,sk7nYFsnLto,Fmaj,7B,123.04688,0.41419152603036513,0.34051,0.9801184615376204,-1.7466785275001717,123.0,0.83,neutral,True,0.432619,0.24191,0.88698,1.78041,-0.92796,0.23394,0.25744,major,-10.196648619744723,1.6680908203125,6.7254958152771,5.9977,0.8131,0.00010964776447508484,0.741302,0.0853374004364013,
449,poppin_party,チョコレイトの低音レシピ (Solo),https://youtu.be/pbDiKPBuTsc,pbDiKPBuTsc,Dmin,7A,95.70312,0.6589399649029022,-0.06281,1.0508752316101995,-1.7760364996975422,129.2,0.123,shimmer,True,0.748086,0.16720,1.03991,1.98414,-1.23674,0.07346,0.89960,major,-12.309722980397812,3.130544662475586,6.466714859008789,6.4836,0.7827,0.0004461531061679125,0.730874,0.0654769390821456,
450,poppin_party,Chu Chueen!,https://youtu.be/5j2a4m1OQsg,5j2a4m1OQsg,Gmin,6A,107.66602,-0.12559833205881965,-0.31962,-1.8033503164825864,0.7193911370789227,107.7,0.851,neutral,True,0.769525,0.49738,0.86470,1.96415,-0.51831,0.77787,0.84986,minor,-9.569764484598482,1.6581811904907227,6.980189323425293,5.7583,0.8009,1.4181850929162465e-06,0.742719,0.0844168365001678,
451,poppin_party,どきどきSING OUT! (Solo),https://youtu.be/Y-tnOBf-byo,Y-tnOBf-byo,Gmaj,9B,129.19922,-0.32572192841478725,0.25433,1.7643240505810032,-0.16993444651711212,129.2,0.395,acoustic,True,0.346861,-0.16464,0.79600,1.22569,-1.20741,-0.20172,-0.18712,major,-11.500706248537378,1.8103857040405273,7.090988636016846,6.4677,0.7751,0.0005534730153158307,0.710856,0.0570363290607929,
452,poppin_party,Freedom,https://youtu.be/oy6OCnr9eAg,oy6OCnr9eAg,Gmin,6A,107.66602,-0.31937053739493493,-0.11818,0.5460553079272153,-0.18950642798202552,107.7,0.612,acoustic,True,0.265697,0.05864,0.92250,1.50214,-1.36823,0.19474,-0.86511,major,-10.520735261853323,3.0508298873901367,6.5684590339660645,5.5865,0.5061,5.630790474242531e-05,0.719336,0.0450883284211158,
453,poppin_party,Game Changer,https://youtu.be/X7NS0u628lw,X7NS0u628lw,Emin,9A,99.38401,-1.5285627937154638,-0.25487,-2.8656034750889705,0.34802857263821024,99.4,0.583,bright,True,0.944104,0.74079,0.94741,2.53072,-0.46476,0.90083,0.82141,minor,-10.062318887548283,2.9615020751953125,7.141350269317627,6.0567,0.696,2.128817868651822e-06,0.712808,0.076956957578659,
454,poppin_party,花園電気ギター！！！ (Solo),https://youtu.be/Fb6Vxj--Fq4,Fb6Vxj--Fq4,Gmin,6A,95.70312,-0.49475357305736484,-0.16795,-1.3467798142567504,0.045041672476533776,95.7,0.586,bright,True,0.696018,0.44611,0.94221,1.95717,-1.06329,0.17603,-0.01602,minor,-10.073999909582232,3.8490447998046875,7.054868698120117,6.1051,0.3328,7.232471944007557e-06,0.694917,0.0513105988502502,
455,poppin_party,す、好きなんかじゃない！ (Solo),https://youtu.be/vdYlI5BnvPk,vdYlI5BnvPk,F#min,11A,112.34715,-0.4206466133370109,-0.16319,1.0177320729085766,-1.134264913920622,112.3,0.27,acoustic,True,0.506126,-0.00515,0.74751,1.24908,-1.12796,-0.15490,-0.66427,major,-11.565717882385078,2.1404037475585938,6.823581695556641,6.2388,0.3465,0.00044054380850866437,0.682274,0.0550894290208816,
456,poppin_party,遠い音楽 ～ハートビート～ (Solo),https://youtu.be/jTSPnt5kts0,jTSPnt5kts0,Gmaj,9B,112.34715,-0.9915376786241288,0.14798,-0.37275829297152857,0.3643175120509445,112.3,0.126,neutral,True,0.613323,0.07933,0.77997,1.33285,-1.01692,0.13180,-0.63225,major,-12.138053990836205,3.721912384033203,6.906290054321289,6.2377,0.7736,0.009597357362508774,0.762224,0.0571511983871459,
457,poppin_party,ほな！,https://youtu.be/hDgXSuDV51A,hDgXSuDV51A,Bmin,10A,123.04688,1.8423785825412011,-0.01422,-0.002072015659420154,-0.41755157976030766,123.0,0.833,shimmer,True,0.752680,0.43923,0.98522,2.24191,-0.82326,0.42003,0.57257,major,-9.676986822412395,2.301854133605957,7.059689044952393,6.7168,0.6793,2.458482595102396e-05,0.688203,0.078029066324234,
458,poppin_party,世界中の青空をあつめて,https://youtu.be/OuCaAYkV2d8,OuCaAYkV2d8,Amaj,11B,129.19922,0.21070102918509123,0.0312,-0.906710118140333,0.5532818363234798,129.2,0.915,bright,True,0.438744,0.59989,0.84932,2.01352,-0.45983,0.83012,0.37900,major,-9.377305393405255,3.1349220275878906,7.1094818115234375,5.9117,0.8024,2.9100256142555736e-05,0.727525,0.063787005841732,
459,poppin_party,勇気Limit！,https://youtu.be/HNpDj7g9Fd0,HNpDj7g9Fd0,D#maj,5B,112.34715,-0.25983961281442663,0.17106,-0.7592687434788816,0.849702652380798,112.3,0.646,neutral,True,0.677642,0.36517,0.93272,2.06173,-0.81762,0.35989,0.72467,minor,-10.550678017008606,2.036714553833008,6.82843017578125,6.2332,0.7052,9.111057443078607e-05,0.732676,0.0712560415267944,
460,poppin_party,開けたらDream!,https://youtu.be/E7Vac5VF7Qg,E7Vac5VF7Qg,Dmin,7A,135.99918,-0.5369079686086555,-0.01148,-1.3348876465392643,0.9181414520839148,136.0,0.445,neutral,True,0.801685,0.24373,0.79176,1.56185,-0.78812,0.49686,0.68722,minor,-10.982313908872127,2.3252782821655273,7.0985870361328125,6.1798,0.734,1.0172420843446162e-05,0.694527,0.0817798972129821,
461,poppin_party,絆色のアンサンブル,https://youtu.be/tvXmaug8tG8,tvXmaug8tG8,D#min,2A,123.04688,-1.4638926496259237,-0.00034,-0.4786767388090278,1.1950534221003999,123.0,0.182,bright,True,0.809342,0.32211,0.73990,1.56204,-0.66903,0.23006,0.09794,major,-11.633021821816799,3.656015396118164,6.112363338470459,5.8945,0.3723,1.8494247342459857e-05,0.653265,0.0572593621909618,
462,poppin_party,NO GIRL NO CRY (Poppin'Party Ver.),https://youtu.be/uBLg7gB5FiM,uBLg7gB5FiM,Dmaj,10B,129.19922,-1.0041456632315722,0.15452,-1.1335250312979852,-0.5967299133003859,129.2,0.736,bright,True,0.540582,0.25881,0.84781,1.59081,-0.85615,0.07025,-0.29742,major,-10.101441707366986,2.4065093994140625,6.984805107116699,6.1952,0.4392,4.624010034603998e-05,0.726614,0.0435488782823085,
463,poppin_party,ちゅ、多様性。 (Cover),https://youtu.be/DhaNne4oohU,DhaNne4oohU,Bmaj,1B,151.99908,1.318179530063139,0.0364,-0.5304974522852964,0.19492516924332282,152.0,0.853,shimmer,True,0.349923,0.38105,0.84524,1.74228,-0.79182,0.30378,1.02690,major,-10.40603633012371,2.786344528198242,7.079782485961914,5.8485,0.6413,5.219674130785279e-05,0.783114,0.0849881172180175,
464,poppin_party,フィクション (Cover),https://youtu.be/NF-IGTDm138,NF-IGTDm138,Emin,9A,123.04688,1.3059877512675748,-0.06505,-0.21187892947070855,-0.4957132347718007,123.0,0.794,neutral,True,0.596478,0.38656,0.94235,2.26633,-0.88146,0.29510,0.45259,major,-9.87747544524219,2.6335134506225586,7.039482116699219,6.4172,0.7082,0.000321447616443038,0.688104,0.0704806745052337,
465,poppin_party,幾億光年 (Cover),https://youtu.be/CHkferCyEUM,CHkferCyEUM,G#maj,4B,99.38401,1.266763987730812,0.08483,1.1954148376153908,1.16575858532711,95.7,0.91,acoustic,True,0.140123,0.09826,0.88480,1.76320,-0.96080,0.34757,0.44373,major,-9.226885994480902,3.660402297973633,6.619172096252441,6.0381,0.6596,0.0009906381601467729,0.567282,0.0635520815849304,
466,poppin_party,心絵 (Cover),https://youtu.be/9FhNnX_qsV0,9FhNnX_qsV0,Bmaj,1B,95.70312,2.3389296450868615,0.07335,0.8455294080649383,0.4620511485273509,95.7,0.68,shimmer,True,0.081930,-0.21036,0.81974,1.07531,-1.31020,-0.29849,-0.87919,major,-11.040118625981878,1.76739501953125,7.0998687744140625,5.4605,0.9711,9.479802429268602e-06,0.83981,0.0514896996319294,
467,poppin_party,じょいふる (Cover),https://youtu.be/3bnaYpv-DFU,3bnaYpv-DFU,Emin,9A,161.49902,-0.175178557192342,-0.1953,-1.4966992116072837,-0.31003195255144445,161.5,0.874,neutral,True,0.657734,0.43014,0.89286,1.69723,-0.65371,0.45344,0.58502,minor,-9.508339167554128,2.5226516723632812,7.477731227874756,6.6078,0.5684,2.766413672361523e-05,0.737538,0.1128472313284874,
468,poppin_party,MATSURI BAYASHI (Cover),https://youtu.be/Gpkg81TpkSA,Gpkg81TpkSA,Gmin,6A,151.99908,0.971375479423088,-0.22672,-0.6661429853798966,-0.19600937666230342,152.0,0.818,neutral,True,0.500000,0.34016,0.80608,1.61040,-0.75747,0.41137,0.57391,minor,-9.64478055367594,3.012195587158203,7.271636486053467,6.1319,0.8936,0.00012548090307973325,0.785497,0.0659966915845871,
469,poppin_party,私は最強 (Cover),https://youtu.be/fRxQcfI2PXo,fRxQcfI2PXo,Emaj,12B,95.70312,1.775483479596677,0.01705,0.27469915039295845,0.5011319760330977,95.7,0.775,shimmer,True,0.183002,0.00919,0.74378,1.21803,-0.93938,-0.27955,0.27422,major,-10.693233933970175,2.1339874267578125,6.504873275756836,5.7323,0.8951,6.087590736569837e-05,0.777102,0.0602440237998962,
470,poppin_party,トウキョウ・シャンディ・ランデヴ (Cover),https://youtu.be/FWdBp0JXxhs,FWdBp0JXxhs,Emin,9A,135.99918,3.0711210661986446,-0.0942,-3.6621383213250276,1.074527897530981,136.0,0.466,shimmer,True,0.829250,0.31170,1.00844,1.98708,-1.09752,0.13372,0.35015,minor,-11.132708183722555,2.979794502258301,7.369187355041504,6.4971,0.9696,5.500952829606831e-05,0.776855,0.1215126514434814,
471,poppin_party,夜行性ハイズ (Cover),https://youtu.be/bAB2ZuwcxFc,bAB2ZuwcxFc,A#min,3A,129.19922,2.1748573940839764,-0.0665,2.423237794990273,-2.0203705908885583,129.2,0.167,shimmer,True,0.691424,-0.08577,1.03077,1.82058,-1.51057,-0.18726,0.48537,minor,-12.055807459997643,2.716914176940918,6.839509963989258,6.0897,0.7857,0.00022297310351859778,0.67738,0.0732815489172935,
472,poppin_party,メランコリック (Cover),https://youtu.be/7X1NMdaFLiw,7X1NMdaFLiw,Dmin,7A,135.99918,-1.1343844643240963,-0.0834,-1.4722378743762372,0.5890796217770474,136.0,0.258,bright,True,0.820061,0.45368,0.84478,1.85115,-0.71961,0.79093,0.82329,minor,-10.862239071630261,4.383916854858398,6.853798866271973,5.9246,0.2416,0.00022257059754338115,0.797465,0.0637833327054977,
473,poppin_party,怪獣の花唄 (Cover),https://youtu.be/36Q4jzk_IvE,36Q4jzk_IvE,Dmaj,10B,151.99908,0.3411829902086105,0.16605,0.18234615734331044,-0.6423136894864102,152.0,0.731,neutral,True,0.333078,0.22875,0.76324,1.38370,-0.96702,0.03834,0.52959,major,-10.300035785601052,4.9669694900512695,6.837841033935547,5.959,0.6778,0.00018485801410861313,0.743964,0.0670827850699424,
474,poppin_party,光るなら (Cover),https://youtu.be/tM9njVVTxaQ,tM9njVVTxaQ,F#min,11A,107.66602,-0.3068004087373454,-0.11772,-0.003451330272718295,1.3318678860825528,107.7,0.407,neutral,True,0.483155,0.02887,0.86474,1.37201,-1.26455,0.04391,-0.19997,minor,-10.978680834160754,3.13739013671875,7.048092842102051,6.4581,0.7888,0.0010331922676414251,0.594307,0.067695528268814,
475,poppin_party,ミュージック・アワー (Cover),https://youtu.be/dwYnaJHhnmw,dwYnaJHhnmw,Gmin,6A,135.99918,-0.15104901526416142,-0.01599,-1.0693160092252099,1.5404041918200015,136.0,0.48,neutral,True,0.766462,0.22987,0.91935,1.76968,-1.07882,0.22940,-0.41073,major,-10.695506632148417,2.544191360473633,7.318676948547363,6.5295,0.9331,6.065475827199407e-05,0.673708,0.0820751339197158,
476,poppin_party,only my railgun (Cover),https://youtu.be/MjJX_7wt76A,MjJX_7wt76A,D#min,2A,143.55469,-1.3521871861206278,-0.03926,-2.9270917259908686,1.667432665069698,143.6,0.199,bright,True,0.853752,0.57152,0.96513,2.20783,-0.77205,0.15242,0.48941,minor,-11.281568366348468,5.599569320678711,6.971066951751709,5.7063,0.4726,2.626019522722345e-05,0.692352,0.0763624534010887,
477,poppin_party,ロミオとシンデレラ (Cover),https://youtu.be/AO5UM_1IIFQ,AO5UM_1IIFQ,F#maj,2B,112.34715,0.16098196339018087,0.29746,0.33348059650149686,0.009243887022966224,112.3,0.434,neutral,True,0.549005,0.03901,0.86160,1.50159,-1.15830,-0.02155,0.60292,major,-11.260091842374264,2.4153404235839844,6.80278205871582,6.4279,0.9742,2.6070953026646748e-05,0.701783,0.0748137235641479,
478,poppin_party,Daydream café (Cover),https://youtu.be/2uu5rGrlHec,2uu5rGrlHec,Gmin,6A,151.99908,-0.8559864701483137,-0.08134,-1.3365489079118409,-0.15692854915655668,152.0,0.132,neutral,True,0.916539,0.21970,1.00779,2.26290,-1.05328,0.38447,0.17567,minor,-11.639410390323105,3.7442245483398438,7.120562553405762,6.3969,0.4939,0.00014435173943638802,0.614184,0.0614591799676418,
479,poppin_party,君じゃなきゃダメみたい (Cover),https://youtu.be/o4JpKWTT2rI,o4JpKWTT2rI,Dmin,7A,129.19922,-0.6361453729742903,-0.08029,-5.237373036810377,1.2472032823907822,129.2,0.323,bright,True,0.973201,0.68711,0.88795,2.23468,-0.63030,0.55565,0.70862,minor,-10.645960384036089,3.7991504669189453,6.998553276062012,5.6918,0.8693,1.1002173778251745e-05,0.71482,0.0946448147296905,
480,poppin_party,＊〜アスタリスク〜 (Cover),https://youtu.be/nAmOOEi3LHc,nAmOOEi3LHc,Gmaj,9B,129.19922,2.1929243493053563,0.06718,1.2527026559171817,-1.69459180263387,129.2,0.798,shimmer,True,0.325421,0.19660,0.93144,1.80969,-1.18877,0.06298,-0.17075,major,-10.13681917416508,2.8481264114379883,7.0126824378967285,6.0072,0.5562,0.0005836256896145642,0.772263,0.0850773379206657,
481,poppin_party,DAYS of DASH (Cover),https://youtu.be/dGAFk19MN6Q,dGAFk19MN6Q,F#min,11A,107.66602,-0.3400962554291764,-0.16802,0.39526664451028337,0.19164212719114365,107.7,0.284,neutral,True,0.478560,-0.03328,0.74198,1.14383,-1.01262,0.08553,0.24551,minor,-11.41737374497439,3.004775047302246,6.813302516937256,6.0982,0.7872,8.603427704656497e-05,0.734701,0.0682744905352592,
482,poppin_party,檄！帝国華撃団 (Cover),https://youtu.be/XtZaRGkRwL4,XtZaRGkRwL4,Emin,9A,143.55469,-2.002128118647305,-0.03991,-0.6273687017722203,-0.05269196399987269,143.6,0.317,bright,True,0.832312,0.49620,0.87330,2.04513,-0.62382,0.36920,1.23112,minor,-11.135666642909351,3.3640356063842773,7.022802829742432,6.4148,0.3191,3.535308132995851e-05,0.725279,0.0459398180246353,
483,poppin_party,DAYS (Cover),https://youtu.be/SJWQwOIdJgY,SJWQwOIdJgY,Dmaj,10B,135.99918,-0.6187197596993135,0.03621,0.05226246227798814,-0.626024750073676,136.0,0.191,shimmer,True,0.356049,0.03324,0.91234,1.39893,-1.21791,-0.74939,0.31040,minor,-12.296550934250007,3.2769384384155273,6.769888401031494,5.8315,0.9438,0.0011737679596990347,0.771459,0.0613792836666107,
484,poppin_party,ディスカバリー！ (Cover),https://youtu.be/EHmHYlveZTI,EHmHYlveZTI,G#maj,4B,86.13281,1.41021159664004,0.28895,-1.010755711070354,0.012463793651064953,172.3,0.742,shimmer,True,0.581164,0.26136,0.97148,1.90573,-1.35517,-0.02205,-0.32067,major,-9.511866370292102,3.5184898376464844,6.995124816894531,6.1477,0.3602,0.00014609906065743417,0.725598,0.0546932741999626,
485,poppin_party,チェリボム (Cover),https://youtu.be/BomRuEmkPsc,BomRuEmkPsc,F#maj,2B,129.19922,0.10417661758163874,0.04784,0.2643229487741332,1.713016441255722,95.7,0.85,neutral,True,0.385145,0.14785,0.81895,1.47927,-0.97430,-0.04679,0.16670,minor,-10.228357959442201,2.0960159301757812,6.8251953125,5.6467,0.9468,2.0498995581874624e-05,0.799368,0.0942487195134162,
486,poppin_party,ヴァンパイア (Cover),https://youtu.be/I_TIPc02Ros,I_TIPc02Ros,G#min,1A,107.66602,0.961183228787813,-0.06773,-0.22939928892560235,0.09390849071473718,161.5,0.47,shimmer,True,0.605666,0.17275,0.90606,1.74211,-1.04311,0.01849,0.50625,major,-11.022406054814194,4.137833595275879,7.14947509765625,6.3499,0.31,0.00014862573880236596,0.717999,0.0848167613148689,
487,poppin_party,怪物 (Cover),https://youtu.be/k49-xYTRmyY,k49-xYTRmyY,G#min,1A,86.13281,0.3064740178196729,-0.27663,0.691727867841105,0.3578145633706669,112.3,0.425,shimmer,True,0.303982,-0.22805,0.95087,1.49292,-1.47944,-0.07657,-0.19304,minor,-11.200997081909977,4.681266784667969,6.8695878982543945,5.9379,0.4711,0.0014867364661768079,0.635687,0.0934125036001205,
488,poppin_party,大河よ共に泣いてくれ (Cover),https://youtu.be/1ZoP4xnF_J0,1ZoP4xnF_J0,Cmaj,8B,117.45384,-0.21569654577071443,0.08929,0.6267199157772599,-0.20579536739476012,117.5,0.314,neutral,True,0.685299,0.30621,0.78910,1.57671,-0.80353,0.29526,0.60025,minor,-11.011702938589222,3.0395708084106445,6.715701103210449,5.6796,0.2629,6.269619916565716e-06,0.679863,0.0674145072698593,
489,poppin_party,空色デイズ (Cover),https://youtu.be/Z42iAtQpMNs,Z42iAtQpMNs,Dmaj,10B,117.45384,-0.5018485458189509,0.05099,-1.6825597317318504,1.66092971638942,117.5,0.557,bright,True,0.795559,0.37559,0.77566,1.60421,-0.74305,0.88288,0.13207,minor,-10.378341734857312,3.3510398864746094,7.331072807312012,5.8261,0.6824,4.695994903158862e-06,0.640098,0.0628902465105056,
490,raise_a_suilen,Invincible Fighter,https://youtu.be/m5z-mCUwmxM,m5z-mCUwmxM,Cmaj,8B,129.19922,-1.353714863873577,0.15043,-2.7486675280480357,0.09068858408663845,129.2,0.165,bright,True,0.976263,0.79770,0.85127,2.42483,-0.32864,0.88475,1.06086,major,-11.0690055264371,4.295710563659668,6.750316619873047,5.6904,0.1125,4.2374208533146884e-06,0.662906,0.0724473595619201,
491,raise_a_suilen,A DECLARATION OF ×××,https://youtu.be/9iOltuunbvs,9iOltuunbvs,A#min,3A,151.99908,-1.9986480118001224,-0.11904,-3.872156088907416,1.3514398675474664,152.0,0.259,bright,True,0.996172,1.17162,0.80331,2.54387,-0.01375,1.02130,1.39360,minor,-11.125411667521421,2.8031463623046875,6.942952632904053,5.2599,0.6748,3.957539320254e-06,0.586433,0.0565210357308387,
492,raise_a_suilen,SOUL SOLDIER,https://youtu.be/vHZF9D4gAoQ,vHZF9D4gAoQ,Bmin,10A,129.19922,-1.0017664280967749,-0.01258,0.967193648429269,-1.8607011033893124,129.2,0.809,acoustic,True,0.369832,0.24743,0.85546,1.63556,-1.10362,-0.77522,0.64079,minor,-9.870427418290758,3.9516525268554688,6.949131965637207,5.1682,0.0213,2.3703054466750473e-05,0.668847,0.053383607417345,
493,raise_a_suilen,UNSTOPPABLE,https://youtu.be/HTxkTejTs8E,HTxkTejTs8E,Bmin,10A,112.34715,-3.3223344676841045,-0.01785,-1.6338092361001584,-0.44034346785331974,112.3,0.495,bright,True,0.804747,0.55414,0.75696,1.94355,-0.38827,0.94280,0.59745,major,-9.956299955778658,3.8171911239624023,7.203030109405518,5.7203,0.1809,7.714862476859707e-06,0.687669,0.0828434526920318,
494,raise_a_suilen,HELL! or HELL?,https://youtu.be/xalGIIeyPLo,xalGIIeyPLo,Emin,9A,129.19922,-2.283167137927101,-0.17896,-3.776855116380446,1.2309143429780478,129.2,0.347,bright,True,0.950230,0.66647,0.79048,1.84876,-0.56661,0.73887,1.20368,minor,-10.929621474286296,2.8799304962158203,6.746352672576904,5.3112,0.4271,2.321674401173368e-06,0.632802,0.0419917739927768,
495,raise_a_suilen,Beautiful Birthday,https://youtu.be/AxEUw6LdHR4,AxEUw6LdHR4,Bmin,10A,117.45384,-1.5150681362034206,-0.08271,-2.0171648944359237,0.2991617544000068,117.5,0.451,bright,True,0.930322,0.80143,0.84037,2.26603,-0.51860,0.33778,0.92184,minor,-10.442941830198434,3.1145801544189453,6.616063594818115,5.3479,0.1064,9.963363845599815e-05,0.651287,0.0368481054902076,
496,raise_a_suilen,Takin’ my Heart,https://youtu.be/ikck11yNDxg,ikck11yNDxg,A#maj,6B,123.04688,-2.0532174699368495,0.00444,-0.915116849677834,0.005960844970787415,123.0,0.049,bright,True,0.913476,0.54458,0.99021,1.91308,-1.36454,-0.95467,-0.08474,minor,-12.209445534948214,5.494786262512207,6.49049711227417,5.0947,0.6277,5.803391104564071e-05,0.652836,0.0735091269016265,
497,raise_a_suilen,DRIVE US CRAZY,https://youtu.be/5gUl74wG2DE,5gUl74wG2DE,Fmin,4A,143.55469,-1.0792475806881583,-0.15425,0.3262977445756798,-0.6097358106609414,136.0,0.577,neutral,True,0.674579,0.34835,0.85814,2.12665,-0.56916,0.25298,0.44336,minor,-10.416032925227553,2.5790328979492188,6.333559036254883,4.8003,0.1368,9.558212695992552e-06,0.592006,0.0467623174190521,
498,raise_a_suilen,!NVADE SHOW!,https://youtu.be/eLpe02tbeYU,eLpe02tbeYU,C#maj,3B,112.34715,-0.26259335172161036,0.12221,-1.5259018959090187,0.45876810647517213,112.3,0.766,bright,True,0.821593,0.55710,0.79996,2.05582,-0.34949,0.60962,1.02616,major,-9.832154728704223,3.042994499206543,6.647578239440918,5.3383,0.1793,1.9950128262280487e-05,0.593934,0.0684507861733436,
