idx,tag,band,song,drum_tempo_bpm,audio_status,cand_0.25_bpm,cand_0.25_acf,cand_0.5_bpm,cand_0.5_acf,cand_1.0_bpm,cand_1.0_acf,cand_2.0_bpm,cand_2.0_acf,cand_4.0_bpm,cand_4.0_acf,cand_0.667_bpm,cand_0.667_acf,cand_1.5_bpm,cand_1.5_acf
421,poppin_party__421,poppin_party,アニバーサリー,84.7,ok,21.175,0.6179686784744263,42.35,0.6880083680152893,84.7,0.71014404296875,169.4,0.5772427320480347,338.8,0.4876173436641693,56.46666666666667,0.5355406403541565,127.05000000000001,0.14086319506168365
422,poppin_party__422,poppin_party,Tomorrow's Door,89.1,ok,22.275,0.4491158425807953,44.55,0.5784792304039001,89.1,0.6694363355636597,178.2,0.5817096829414368,356.4,0.3891525864601135,59.39999999999999,0.501293957233429,133.64999999999998,0.14848996698856354
423,poppin_party__423,poppin_party,イントロダクション,82.0,ok,20.5,0.5414327383041382,41.0,0.6993290781974792,82.0,0.7158992290496826,164.0,0.5808389186859131,328.0,0.3836553990840912,54.666666666666664,0.5278825759887695,123.0,0.12636472284793854
424,poppin_party__424,poppin_party,TARINAI,95.7,ok,23.925,0.4005083441734314,47.85,0.5285125970840454,95.7,0.5975890755653381,191.4,0.5325334072113037,382.8,0.3652673363685608,63.8,0.4704138934612274,143.55,0.14957469701766968
425,poppin_party__425,poppin_party,DOKI DOKI SCARY,143.6,ok,35.9,0.46526142954826355,71.8,0.6260837912559509,143.6,0.6566502451896667,287.2,0.3567243814468384,574.4,0.20162002742290497,95.73333333333332,0.33843857049942017,215.39999999999998,0.18248875439167023
426,poppin_party__426,poppin_party,Photograph,152.0,ok,38.0,0.42684024572372437,76.0,0.5765010118484497,152.0,0.5616716742515564,304.0,0.4183506965637207,608.0,0.1858905702829361,101.33333333333333,0.41431182622909546,228.0,0.16639728844165802
427,poppin_party__427,poppin_party,夏に閉じこめて,95.7,ok,23.925,0.4565800726413727,47.85,0.6313033699989319,95.7,0.710010290145874,191.4,0.6805160641670227,382.8,0.3508909046649933,63.8,0.6283649802207947,143.55,0.13248606026172638
428,poppin_party__428,poppin_party,ぽっぴん'どりーむ！,99.4,ok,24.85,0.5480732321739197,49.7,0.6513082385063171,99.4,0.6470335721969604,198.8,0.6041486859321594,397.6,0.3906435966491699,66.26666666666667,0.5649394392967224,149.10000000000002,0.17476750910282135
429,poppin_party__429,poppin_party,星の約束,87.6,ok,21.9,0.6283056139945984,43.8,0.6776502728462219,87.6,0.6813263893127441,175.2,0.6020522713661194,350.4,0.31906333565711975,58.39999999999999,0.5704290866851807,131.39999999999998,0.15790808200836182
430,poppin_party__430,poppin_party,新しい季節に,126.0,ok,31.5,0.4974343180656433,63.0,0.6307828426361084,126.0,0.5799959897994995,252.0,0.35062098503112793,504.0,0.18706950545310974,84.0,0.36229613423347473,189.0,0.10094188898801804
431,poppin_party__431,poppin_party,トレモロアイズ,82.0,ok,20.5,0.5061653852462769,41.0,0.6896090507507324,82.0,0.7761362791061401,164.0,0.6932485103607178,328.0,0.38772356510162354,54.666666666666664,0.5872069001197815,123.0,0.12175298482179642
432,poppin_party__432,poppin_party,雨上がり、キミと,94.0,ok,23.5,0.7336608171463013,47.0,0.738152265548706,94.0,0.7613052725791931,188.0,0.6742303371429443,376.0,0.3100051283836365,62.666666666666664,0.6603630781173706,141.0,0.13837982714176178
433,poppin_party__433,poppin_party,花咲く未来に,69.8,ok,17.45,0.6241236329078674,34.9,0.7070152163505554,69.8,0.6784375905990601,139.6,0.4832916557788849,279.2,0.3544996380805969,46.53333333333333,0.4620433449745178,104.69999999999999,0.21769388020038605
434,poppin_party__434,poppin_party,Live Beyond!!,95.7,ok,23.925,0.4704252779483795,47.85,0.6227806210517883,95.7,0.6762763857841492,191.4,0.6643064618110657,382.8,0.3447994291782379,63.8,0.5971279740333557,143.55,0.16589608788490295
435,poppin_party__435,poppin_party,Sweets BAN!,156.6,ok,39.15,0.653842568397522,78.3,0.6615824103355408,156.6,0.6208866834640503,313.2,0.40657415986061096,626.4,0.16107520461082458,104.39999999999999,0.45493990182876587,234.89999999999998,0.14410050213336945
436,poppin_party__436,poppin_party,キミが始まる！,89.1,ok,22.275,0.44345778226852417,44.55,0.5825766324996948,89.1,0.587111234664917,178.2,0.5897901654243469,356.4,0.4085824191570282,59.39999999999999,0.5086205005645752,133.64999999999998,0.1481626331806183
437,poppin_party__437,poppin_party,Moonlight Walk,95.7,ok,23.925,0.47657066583633423,47.85,0.6437066197395325,95.7,0.660542368888855,191.4,0.5080312490463257,382.8,0.42857664823532104,63.8,0.4492502510547638,143.55,0.15837663412094116
438,poppin_party__438,poppin_party,ここから先は歌にならない,95.7,ok,23.925,0.4744839072227478,47.85,0.6008294820785522,95.7,0.6280149817466736,191.4,0.5694869756698608,382.8,0.3833116590976715,63.8,0.5389604568481445,143.55,0.13286751508712769
439,poppin_party__439,poppin_party,青春 To Be Continued,132.5,ok,33.125,0.4183771312236786,66.25,0.5739070773124695,132.5,0.6384626626968384,265.0,0.44774824380874634,530.0,0.1630011796951294,88.33333333333333,0.4162291884422302,198.75,0.14308160543441772
440,poppin_party__440,poppin_party,Future Place,92.3,ok,23.075,0.39472833275794983,46.15,0.5756892561912537,92.3,0.636931300163269,184.6,0.5573301315307617,369.2,0.42582353949546814,61.53333333333333,0.4710700809955597,138.45,0.16097785532474518
441,poppin_party__441,poppin_party,大好き！,166.7,ok,41.675,0.5142772793769836,83.35,0.6176353096961975,166.7,0.6016018986701965,333.4,0.4467597007751465,666.8,0.16359302401542664,111.13333333333333,0.4797988831996918,250.04999999999998,0.1420569270849228
442,poppin_party__442,poppin_party,Five Letters,129.2,ok,32.3,0.5017918944358826,64.6,0.46671316027641296,129.2,0.5479650497436523,258.4,0.32134416699409485,516.8,0.2371998280286789,86.13333333333333,0.42095160484313965,193.79999999999998,0.17386788129806519
443,poppin_party__443,poppin_party,最強☆ソング,90.7,ok,22.675,0.4265402555465698,45.35,0.6033270955085754,90.7,0.6286077499389648,181.4,0.6054894924163818,362.8,0.335004985332489,60.46666666666667,0.5113664865493774,136.05,0.13943685591220856
444,poppin_party__444,poppin_party,RiNG A BELL,90.7,ok,22.675,0.5820615887641907,45.35,0.5976521968841553,90.7,0.6031410694122314,181.4,0.5326515436172485,362.8,0.42208200693130493,60.46666666666667,0.5434669256210327,136.05,0.1398860514163971
445,poppin_party__445,poppin_party,Drive Your Heart,147.7,ok,36.925,0.3464740216732025,73.85,0.46802863478660583,147.7,0.5339476466178894,295.4,0.3674924075603485,590.8,0.2843848466873169,98.46666666666665,0.3921932876110077,221.54999999999998,0.17778576910495758
446,poppin_party__446,poppin_party,とっておきAnswer,95.7,ok,23.925,0.6548977494239807,47.85,0.7214940190315247,95.7,0.7628068923950195,191.4,0.6590657234191895,382.8,0.36312320828437805,63.8,0.6063640117645264,143.55,0.1199590340256691
447,poppin_party__447,poppin_party,START!! True dreams,89.1,ok,22.275,0.605945885181427,44.55,0.6450504660606384,89.1,0.6308752298355103,178.2,0.6062942147254944,356.4,0.3497391641139984,59.39999999999999,0.5779070854187012,133.64999999999998,0.14073330163955688
448,poppin_party__448,poppin_party,どきどきデエト,92.3,ok,23.075,0.44836652278900146,46.15,0.6521185040473938,92.3,0.7007801532745361,184.6,0.6913198828697205,369.2,0.3363945782184601,61.53333333333333,0.5995534062385559,138.45,0.12075219303369522
449,poppin_party__449,poppin_party,チョコレイトの低音レシピ,95.7,ok,23.925,0.608749508857727,47.85,0.6505491137504578,95.7,0.6480013132095337,191.4,0.5462818145751953,382.8,0.323350191116333,63.8,0.5141663551330566,143.55,0.14822541177272797
450,poppin_party__450,poppin_party,Chu Chueen!,105.5,ok,26.375,0.5378488898277283,52.75,0.6136887073516846,105.5,0.6119986772537231,211.0,0.42946872115135193,422.0,0.41553524136543274,70.33333333333333,0.40553945302963257,158.25,0.1760035902261734
451,poppin_party__451,poppin_party,どきどきSING OUT!,97.5,ok,24.375,0.5309781432151794,48.75,0.6345928311347961,97.5,0.6792024970054626,195.0,0.5754609107971191,390.0,0.374737024307251,65.0,0.5630015730857849,146.25,0.1550929844379425
452,poppin_party__452,poppin_party,Freedom,79.5,ok,19.875,0.48880064487457275,39.75,0.6429680585861206,79.5,0.7045342922210693,159.0,0.5822902321815491,318.0,0.4426356554031372,53.0,0.5047240257263184,119.25,0.155822291970253
453,poppin_party__453,poppin_party,Game Changer,99.4,ok,24.85,0.5031424760818481,49.7,0.596351146697998,99.4,0.5838679671287537,198.8,0.5181929469108582,397.6,0.30180296301841736,66.26666666666667,0.4906802773475647,149.10000000000002,0.1934300661087036
454,poppin_party__454,poppin_party,花園電気ギター！！！,94.0,ok,23.5,0.6177446842193604,47.0,0.646120011806488,94.0,0.6874558925628662,188.0,0.5151194334030151,376.0,0.40514907240867615,62.666666666666664,0.49641650915145874,141.0,0.16579154133796692
455,poppin_party__455,poppin_party,す、好きなんかじゃない！,83.4,ok,20.85,0.5312706828117371,41.7,0.5947690606117249,83.4,0.6196012496948242,166.8,0.4489504098892212,333.6,0.4085937738418579,55.6,0.42742499709129333,125.10000000000001,0.19038179516792297
456,poppin_party__456,poppin_party,遠い音楽 ～ハートビート～,84.7,ok,21.175,0.3622838854789734,42.35,0.5426690578460693,84.7,0.6107128262519836,169.4,0.5322740077972412,338.8,0.3607741892337799,56.46666666666667,0.4944514334201813,127.05000000000001,0.15903523564338684
457,poppin_party__457,poppin_party,ほな！,184.6,ok,46.15,0.6193849444389343,92.3,0.6864805221557617,184.6,0.7394273281097412,369.2,0.4217225909233093,738.4,0.08528775721788406,123.06666666666666,0.4573269188404083,276.9,0.09051033109426498
458,poppin_party__458,poppin_party,世界中の青空をあつめて,97.5,ok,24.375,0.5598669648170471,48.75,0.6685393452644348,97.5,0.7004592418670654,195.0,0.6335014700889587,390.0,0.3430284261703491,65.0,0.5979782938957214,146.25,0.14632751047611237
459,poppin_party__459,poppin_party,勇気Limit！,112.3,ok,28.075,0.6118119955062866,56.15,0.567969560623169,112.3,0.5626368522644043,224.6,0.4719712734222412,449.2,0.1548050045967102,74.86666666666666,0.45050904154777527,168.45,0.25918903946876526
460,poppin_party__460,poppin_party,開けたらDream!,139.7,ok,34.925,0.6320455074310303,69.85,0.6536566019058228,139.7,0.5643149614334106,279.4,0.4232182800769806,558.8,0.2428055852651596,93.13333333333333,0.4317167401313782,209.54999999999998,0.2115820199251175
461,poppin_party__461,poppin_party,絆色のアンサンブル,94.0,ok,23.5,0.507765531539917,47.0,0.5633397102355957,94.0,0.5661649703979492,188.0,0.5385228395462036,376.0,0.40544742345809937,62.666666666666664,0.5404640436172485,141.0,0.18737339973449707
462,poppin_party__462,poppin_party,NO GIRL NO CRY (Poppin'Party Ver.),95.7,ok,23.925,0.46070224046707153,47.85,0.6094480752944946,95.7,0.6791368722915649,191.4,0.6063889265060425,382.8,0.3603287637233734,63.8,0.5387725830078125,143.55,0.15820448100566864
463,poppin_party__463,poppin_party,ちゅ、多様性。 (Cover),152.0,ok,38.0,0.6231821775436401,76.0,0.6995599865913391,152.0,0.6391264796257019,304.0,0.5068944692611694,608.0,0.32740283012390137,101.33333333333333,0.5377586483955383,228.0,0.2162921279668808
464,poppin_party__464,poppin_party,フィクション (Cover),123.0,ok,30.75,0.6736185550689697,61.5,0.7008614540100098,123.0,0.6715863943099976,246.0,0.5576503872871399,492.0,0.18125830590724945,82.0,0.5340912938117981,184.5,0.18882498145103455
465,poppin_party__465,poppin_party,幾億光年 (Cover),95.7,ok,23.925,0.45403632521629333,47.85,0.4376163184642792,95.7,0.4436621367931366,191.4,0.43954169750213623,382.8,0.25536802411079407,63.8,0.3627891540527344,143.55,0.18938380479812622
466,poppin_party__466,poppin_party,心絵 (Cover),95.7,ok,23.925,0.46176204085350037,47.85,0.6747837662696838,95.7,0.7432913184165955,191.4,0.6652544736862183,382.8,0.33138900995254517,63.8,0.6072049140930176,143.55,0.09874147176742554
467,poppin_party__467,poppin_party,じょいふる (Cover),79.5,ok,19.875,0.7508482336997986,39.75,0.7759107947349548,79.5,0.7877638339996338,159.0,0.5451238751411438,318.0,0.4727287292480469,53.0,0.5355938673019409,119.25,0.23094269633293152
468,poppin_party__468,poppin_party,MATSURI BAYASHI (Cover),152.0,ok,38.0,0.41394755244255066,76.0,0.5442601442337036,152.0,0.626400887966156,304.0,0.366894006729126,608.0,0.20602160692214966,101.33333333333333,0.42414170503616333,228.0,0.1799488216638565
469,poppin_party__469,poppin_party,私は最強 (Cover),95.7,ok,23.925,0.6901422142982483,47.85,0.7110962867736816,95.7,0.743415117263794,191.4,0.5527631640434265,382.8,0.4557022750377655,63.8,0.5639021396636963,143.55,0.11269126832485199
470,poppin_party__470,poppin_party,トウキョウ・シャンディ・ランデヴ (Cover),136.0,ok,34.0,0.5638120174407959,68.0,0.67885822057724,136.0,0.6801852583885193,272.0,0.4989910423755646,544.0,0.19419477880001068,90.66666666666666,0.46492111682891846,204.0,0.11942906677722931
471,poppin_party__471,poppin_party,夜行性ハイズ (Cover),132.5,ok,33.125,0.7287658452987671,66.25,0.7629783749580383,132.5,0.7470930814743042,265.0,0.598389744758606,530.0,0.26200979948043823,88.33333333333333,0.5912948250770569,198.75,0.1273307204246521
472,poppin_party__472,poppin_party,メランコリック (Cover),139.7,ok,34.925,0.6879009008407593,69.85,0.6950591206550598,139.7,0.6243497729301453,279.4,0.4756958484649658,558.8,0.21298687160015106,93.13333333333333,0.47335726022720337,209.54999999999998,0.17496038973331451
473,poppin_party__473,poppin_party,怪獣の花唄 (Cover),74.9,ok,18.725,0.7629208564758301,37.45,0.7881251573562622,74.9,0.7506611347198486,149.8,0.6220616102218628,299.6,0.42044851183891296,49.93333333333334,0.6261056661605835,112.35000000000001,0.10484674572944641
474,poppin_party__474,poppin_party,光るなら (Cover),79.5,ok,19.875,0.47603288292884827,39.75,0.6381931304931641,79.5,0.6982570886611938,159.0,0.577909529209137,318.0,0.49654802680015564,53.0,0.5096651315689087,119.25,0.10161866992712021
475,poppin_party__475,poppin_party,ミュージック・アワー (Cover),136.0,ok,34.0,0.6163738965988159,68.0,0.6876307129859924,136.0,0.6386350989341736,272.0,0.46229591965675354,544.0,0.23747271299362183,90.66666666666666,0.4490010142326355,204.0,0.1404246985912323
476,poppin_party__476,poppin_party,only my railgun (Cover),143.6,ok,35.9,0.6561725735664368,71.8,0.6890303492546082,143.6,0.659410834312439,287.2,0.5199212431907654,574.4,0.2992691695690155,95.73333333333332,0.5121750235557556,215.39999999999998,0.20965388417243958
477,poppin_party__477,poppin_party,ロミオとシンデレラ (Cover),84.7,ok,21.175,0.6281323432922363,42.35,0.7024332284927368,84.7,0.7394144535064697,169.4,0.5363052487373352,338.8,0.4743122458457947,56.46666666666667,0.5014500617980957,127.05000000000001,0.13069967925548553
478,poppin_party__478,poppin_party,Daydream café (Cover),147.7,ok,36.925,0.3312969207763672,73.85,0.5457271933555603,147.7,0.5973842144012451,295.4,0.384724497795105,590.8,0.19022847712039948,98.46666666666665,0.41837310791015625,221.54999999999998,0.15694770216941833
479,poppin_party__479,poppin_party,君じゃなきゃダメみたい (Cover),132.5,ok,33.125,0.40458714962005615,66.25,0.51542729139328,132.5,0.5670706033706665,265.0,0.410521924495697,530.0,0.22053036093711853,88.33333333333333,0.42298632860183716,198.75,0.16288696229457855
480,poppin_party__480,poppin_party,＊〜アスタリスク〜 (Cover),129.2,ok,32.3,0.5039157867431641,64.6,0.5845664739608765,129.2,0.6072225570678711,258.4,0.46823424100875854,516.8,0.20389923453330994,86.13333333333333,0.5063600540161133,193.79999999999998,0.16563771665096283
481,poppin_party__481,poppin_party,DAYS of DASH (Cover),79.5,ok,19.875,0.451786071062088,39.75,0.658093273639679,79.5,0.7439952492713928,159.0,0.6054864525794983,318.0,0.4448602497577667,53.0,0.509838879108429,119.25,0.1252022087574005
482,poppin_party__482,poppin_party,檄！帝国華撃団 (Cover),71.8,ok,17.95,0.5712020993232727,35.9,0.6659517288208008,71.8,0.6483895182609558,143.6,0.4592682421207428,287.2,0.39915841817855835,47.86666666666666,0.46003276109695435,107.69999999999999,0.17302124202251434
483,poppin_party__483,poppin_party,DAYS (Cover),136.0,ok,34.0,0.5724020004272461,68.0,0.6893840432167053,136.0,0.6635668277740479,272.0,0.47482621669769287,544.0,0.22379377484321594,90.66666666666666,0.5077101588249207,204.0,0.13192817568778992
484,poppin_party__484,poppin_party,ディスカバリー！ (Cover),86.1,ok,21.525,0.5724641680717468,43.05,0.587734580039978,86.1,0.599465548992157,172.2,0.5208487510681152,344.4,0.4164237976074219,57.39999999999999,0.48213982582092285,129.14999999999998,0.14797666668891907
485,poppin_party__485,poppin_party,チェリボム (Cover),95.7,ok,23.925,0.505443274974823,47.85,0.6867724061012268,95.7,0.7343901991844177,191.4,0.7122345566749573,382.8,0.4020385146141052,63.8,0.65458083152771,143.55,0.12311878055334091
486,poppin_party__486,poppin_party,ヴァンパイア (Cover),82.0,ok,20.5,0.7075214982032776,41.0,0.740348756313324,82.0,0.7507749199867249,164.0,0.6633116602897644,328.0,0.4187697470188141,54.666666666666664,0.6286425590515137,123.0,0.1461617797613144
487,poppin_party__487,poppin_party,怪物 (Cover),84.7,ok,21.175,0.657558023929596,42.35,0.7296253442764282,84.7,0.758637547492981,169.4,0.5879764556884766,338.8,0.2631290853023529,56.46666666666667,0.5692181587219238,127.05000000000001,0.10712387412786484
488,poppin_party__488,poppin_party,大河よ共に泣いてくれ (Cover),87.6,ok,21.9,0.4392973482608795,43.8,0.5989692807197571,87.6,0.6932724714279175,175.2,0.5600898861885071,350.4,0.4032137989997864,58.39999999999999,0.4723307192325592,131.39999999999998,0.16042722761631012
489,poppin_party__489,poppin_party,空色デイズ (Cover),87.6,ok,21.9,0.4300994575023651,43.8,0.5472689867019653,87.6,0.5964727997779846,175.2,0.43108201026916504,350.4,0.44211724400520325,58.39999999999999,0.38663449883461,131.39999999999998,0.17786875367164612
490,raise_a_suilen__490,raise_a_suilen,Invincible Fighter,99.4,ok,24.85,0.4126824736595154,49.7,0.6154994964599609,99.4,0.7031903862953186,198.8,0.6048403382301331,397.6,0.2618923783302307,66.26666666666667,0.5565676689147949,149.10000000000002,0.16227982938289642
491,raise_a_suilen__491,raise_a_suilen,A DECLARATION OF ×××,152.0,ok,38.0,0.4676598906517029,76.0,0.6687887907028198,152.0,0.6958275437355042,304.0,0.5667568445205688,608.0,0.33378317952156067,101.33333333333333,0.5469633340835571,228.0,0.26232659816741943
492,raise_a_suilen__492,raise_a_suilen,SOUL SOLDIER,95.7,ok,23.925,0.686758279800415,47.85,0.6659467220306396,95.7,0.6699928045272827,191.4,0.6045544743537903,382.8,0.4395476281642914,63.8,0.6223834753036499,143.55,0.12625747919082642
493,raise_a_suilen__493,raise_a_suilen,UNSTOPPABLE,84.7,ok,21.175,0.6655020713806152,42.35,0.7314417958259583,84.7,0.7624438405036926,169.4,0.6748861074447632,338.8,0.3323240280151367,56.46666666666667,0.6407963633537292,127.05000000000001,0.20678462088108063
494,raise_a_suilen__494,raise_a_suilen,HELL! or HELL?,99.4,ok,24.85,0.3897475600242615,49.7,0.5999827980995178,99.4,0.6747463941574097,198.8,0.6050593852996826,397.6,0.45060810446739197,66.26666666666667,0.5362834930419922,149.10000000000002,0.16262102127075195
495,raise_a_suilen__495,raise_a_suilen,Beautiful Birthday,87.6,ok,21.9,0.6934979557991028,43.8,0.7338959574699402,87.6,0.783011794090271,175.2,0.7056092619895935,350.4,0.4257024824619293,58.39999999999999,0.6885920763015747,131.39999999999998,0.22414624691009521
496,raise_a_suilen__496,raise_a_suilen,Takin’ my Heart,92.3,ok,23.075,0.6724318265914917,46.15,0.6817697882652283,92.3,0.6174819469451904,184.6,0.5719076991081238,369.2,0.4456365406513214,61.53333333333333,0.5992969274520874,138.45,0.18317510187625885
497,raise_a_suilen__497,raise_a_suilen,DRIVE US CRAZY,105.5,ok,26.375,0.5925062298774719,52.75,0.6608081459999084,105.5,0.6450715065002441,211.0,0.5057996511459351,422.0,0.4561762809753418,70.33333333333333,0.48987898230552673,158.25,0.19885067641735077
498,raise_a_suilen__498,raise_a_suilen,!NVADE SHOW!,84.7,ok,21.175,0.6661392450332642,42.35,0.7731019854545593,84.7,0.7383472323417664,169.4,0.6326019167900085,338.8,0.4127306342124939,56.46666666666667,0.6327232122421265,127.05000000000001,0.1441890299320221
499,raise_a_suilen__499,raise_a_suilen,REIGNING,90.7,ok,22.675,0.5914713740348816,45.35,0.693242609500885,90.7,0.6684494614601135,181.4,0.5735734105110168,362.8,0.3171863555908203,60.46666666666667,0.5585606098175049,136.05,0.18302445113658905
500,raise_a_suilen__500,raise_a_suilen,EXPOSE ‘Burn out!!!’,95.7,ok,23.925,0.4693056046962738,47.85,0.6221306324005127,95.7,0.6727699041366577,191.4,0.5121963620185852,382.8,0.40464597940444946,63.8,0.49063554406166077,143.55,0.21765445172786713
501,raise_a_suilen__501,raise_a_suilen,R・I・O・T,139.7,ok,34.925,0.6566102504730225,69.85,0.7000940442085266,139.7,0.6597573757171631,279.4,0.4305686354637146,558.8,0.3677639663219452,93.13333333333333,0.4376605749130249,209.54999999999998,0.29057931900024414
502,raise_a_suilen__502,raise_a_suilen,V.I.P MONSTER,172.3,ok,43.075,0.6024435758590698,86.15,0.6574239134788513,172.3,0.7207841873168945,344.6,0.30497732758522034,689.2,0.18059006333351135,114.86666666666667,0.33763760328292847,258.45000000000005,0.17317771911621094
503,raise_a_suilen__503,raise_a_suilen,mind of Prominence,94.0,ok,23.5,0.5799076557159424,47.0,0.6488264203071594,94.0,0.6796262860298157,188.0,0.5885401368141174,376.0,0.35907822847366333,62.666666666666664,0.5263519287109375,141.0,0.16442584991455078
504,raise_a_suilen__504,raise_a_suilen,Ray of hope,126.0,ok,31.5,0.5593606233596802,63.0,0.7100833058357239,126.0,0.7453760504722595,252.0,0.2646135687828064,504.0,0.21364803612232208,84.0,0.2778545022010803,189.0,0.15259790420532227
505,raise_a_suilen__505,raise_a_suilen,EXIST,139.7,ok,34.925,0.6043255925178528,69.85,0.680834174156189,139.7,0.6954910159111023,279.4,0.4811425805091858,558.8,0.35103726387023926,93.13333333333333,0.47192907333374023,209.54999999999998,0.22299370169639587
506,raise_a_suilen__506,raise_a_suilen,Sacred world,70.8,ok,17.7,0.5821046829223633,35.4,0.6669163703918457,70.8,0.6957791447639465,141.6,0.578810453414917,283.2,0.4232560694217682,47.199999999999996,0.561349093914032,106.19999999999999,0.2391992211341858
507,raise_a_suilen__507,raise_a_suilen,-N-E-M-E-S-I-S-,143.6,ok,35.9,0.4736388027667999,71.8,0.6046440005302429,143.6,0.6351659893989563,287.2,0.4310438632965088,574.4,0.3503348231315613,95.73333333333332,0.4302588105201721,215.39999999999998,0.2452598363161087
508,raise_a_suilen__508,raise_a_suilen,DANCING DARING,94.0,ok,23.5,0.613183319568634,47.0,0.5903876423835754,94.0,0.629148006439209,188.0,0.56706303358078,376.0,0.3479940593242645,62.666666666666664,0.5662996768951416,141.0,0.18979139626026154
509,raise_a_suilen__509,raise_a_suilen,BATTLE CRY,94.0,ok,23.5,0.721224308013916,47.0,0.7525959610939026,94.0,0.762401282787323,188.0,0.6367210149765015,376.0,0.3884442150592804,62.666666666666664,0.6123807430267334,141.0,0.15527857840061188
510,raise_a_suilen__510,raise_a_suilen,Domination to world,99.4,ok,24.85,0.5127896070480347,49.7,0.6522579789161682,99.4,0.6994890570640564,198.8,0.6658971309661865,397.6,0.42412760853767395,66.26666666666667,0.6260204911231995,149.10000000000002,0.2098037153482437
511,raise_a_suilen__511,raise_a_suilen,THE WAY OF LIFE,84.7,ok,21.175,0.6432955265045166,42.35,0.7534998059272766,84.7,0.7757259607315063,169.4,0.6653182506561279,338.8,0.3974094092845917,56.46666666666667,0.61993408203125,127.05000000000001,0.180034801363945
512,raise_a_suilen__512,raise_a_suilen,灼熱 Bonfire!,156.6,ok,39.15,0.543030321598053,78.3,0.653835117816925,156.6,0.655427873134613,313.2,0.40822485089302063,626.4,0.23186582326889038,104.39999999999999,0.4422379732131958,234.89999999999998,0.1850985437631607
513,raise_a_suilen__513,raise_a_suilen,Repaint,103.4,ok,25.85,0.35835546255111694,51.7,0.4909258782863617,103.4,0.5557181239128113,206.8,0.4970938265323639,413.6,0.3645118474960327,68.93333333333334,0.46772515773773193,155.10000000000002,0.22416678071022034
514,raise_a_suilen__514,raise_a_suilen,Life on the Lotus,136.0,ok,34.0,0.39022698998451233,68.0,0.39560994505882263,136.0,0.4837423861026764,272.0,0.15911349654197693,544.0,0.16073010861873627,90.66666666666666,0.16573193669319153,204.0,0.45376890897750854
515,raise_a_suilen__515,raise_a_suilen,CORUSCATE -DNA-,147.7,ok,36.925,0.6932513117790222,73.85,0.7334309816360474,147.7,0.7410872578620911,295.4,0.47875431180000305,590.8,0.2506372630596161,98.46666666666665,0.4752686321735382,221.54999999999998,0.14029070734977722
516,raise_a_suilen__516,raise_a_suilen,That Is How I Roll!,90.7,ok,22.675,0.4870430827140808,45.35,0.5981934070587158,90.7,0.606347382068634,181.4,0.4766867160797119,362.8,0.3906274437904358,60.46666666666667,0.44715139269828796,136.05,0.21637412905693054
517,raise_a_suilen__517,raise_a_suilen,しゅわりん☆どり～みん,87.6,ok,21.9,0.5203227400779724,43.8,0.6177150011062622,87.6,0.6170349717140198,175.2,0.526099443435669,350.4,0.31877198815345764,58.39999999999999,0.5180185437202454,131.39999999999998,0.14360690116882324
518,raise_a_suilen__518,raise_a_suilen,パスパレボリューションず☆,87.6,ok,21.9,0.5269797444343567,43.8,0.6668965816497803,87.6,0.7064493298530579,175.2,0.5560291409492493,350.4,0.3269173502922058,58.39999999999999,0.4940375089645386,131.39999999999998,0.12860725820064545
519,raise_a_suilen__519,raise_a_suilen,えがおのオーケストラっ！,139.7,ok,34.925,0.4577329456806183,69.85,0.5694844722747803,139.7,0.535468339920044,279.4,0.36592674255371094,558.8,0.1588900089263916,93.13333333333333,0.3356090188026428,209.54999999999998,0.15692138671875
520,raise_a_suilen__520,raise_a_suilen,Don't be afraid!,90.7,ok,22.675,0.5062927603721619,45.35,0.6168337464332581,90.7,0.6582258343696594,181.4,0.49214261770248413,362.8,0.34376800060272217,60.46666666666667,0.43623116612434387,136.05,0.2221771776676178
521,raise_a_suilen__521,raise_a_suilen,ゆら・ゆらRing-Dong-Dance,86.1,ok,21.525,0.5924404263496399,43.05,0.6370046138763428,86.1,0.6200594902038574,172.2,0.4920676350593567,344.4,0.3427235782146454,57.39999999999999,0.4844452738761902,129.14999999999998,0.26357898116111755
522,raise_a_suilen__522,raise_a_suilen,Hey-day狂騒曲(カプリチオ),79.5,ok,19.875,0.4659906327724457,39.75,0.5762708187103271,79.5,0.6187074780464172,159.0,0.4421919882297516,318.0,0.3413204550743103,53.0,0.42150425910949707,119.25,0.29568740725517273
523,raise_a_suilen__523,raise_a_suilen,Scarlet Sky,90.7,ok,22.675,0.5069912672042847,45.35,0.6049033403396606,90.7,0.6609503030776978,181.4,0.4893532991409302,362.8,0.3817550837993622,60.46666666666667,0.4647204279899597,136.05,0.21071474254131317
524,raise_a_suilen__524,raise_a_suilen,ゴーカ！ごーかい！？ファントムシーフ！,107.7,ok,26.925,0.5264051556587219,53.85,0.605026364326477,107.7,0.5906837582588196,215.4,0.44330376386642456,430.8,0.17278824746608734,71.8,0.4232633411884308,161.55,0.24283628165721893
526,raise_a_suilen__526,raise_a_suilen,That Is How I Roll! (ライブ / アンコール),90.7,ok,22.675,0.49837222695350647,45.35,0.5968999862670898,90.7,0.6076170802116394,181.4,0.48766496777534485,362.8,0.3701893985271454,60.46666666666667,0.453801691532135,136.05,0.19557006657123566
